1,14.537,14.834,14.846,14.425,14.647,14.549,14.629,14.239,15.007
2,16.623,16.489,16.303,16.252,16.37,16.779,16.738
3,18.38,18.552,18.821,18.565,19.082,18.856,18.596,18.481,18.564
4,18.937,18.771,19.442,19.415,19.25,19.039,19.388,19.32
5,18.776,18.756,18.438,18.64,19.186,18.63,18.871,18.348,18.453
6,16.479,16.069,16.244,16.646,16.819,16.654,16.257
7,17.704,17.896,17.712,17.944,17.338,17.813,17.549
8,12.657,12.886,12.829,12.848,12.896,12.83,12.991,12.728,12.826
9,14.526,13.752,15.076,13.834,14.628,15.236,14.88,13.452
10,9.7732,8.9483,9.4354,8.7788,9.0903,8.9132,9.0704,8.8981,9.1123
11,0.76046,0.59925,0.7326,0.85653,0.8374,0.62413,0.62155,0.61941,1.0108
12,8.0607,7.9577,8.3872,8.0535,8.0024,8.1784,8.2767,8.1611,8.2499
13,9.5798,9.5016,9.4899,9.5454,9.4448,9.8028,9.3691,9.3877
14,4.7111,4.6025,4.8658,4.6244,4.8872,4.9931,4.6799
15,10.081,10.131,10.077,10.364,9.7702,10.045,10.228
16,12.531,12.885,12.811,12.917,12.538,12.986,12.347,12.502
17,9.1602,9.1126,9.2076,9.1476,9.4123,8.8415,8.9554
18,11.164,11,11.236,10.85,11.173,10.794,11.26,11.264
19,8.586,8.3741,8.2801,8.3481,8.2148,8.1037,8.3961,8.4078
20,5.5341,5.3042,5.3706,5.4844,5.7598,5.3785,5.4398,5.3586,5.7259
21,10.081,9.6014,9.9176,9.3903,9.9632,9.6821,9.4935,9.8383
22,6.6184,6.6869,6.3223,6.7703,6.3205,6.3083,6.837
23,8.5338,8.3577,8.3737,8.5204,8.4625,8.7672,8.4638,8.6467
24,4.7974,4.7443,4.9148,4.5981,4.655,4.6973,4.9525,4.621,4.8613
25,5.56,5.6147,5.9411,5.7956,5.2161,5.5508,5.3754,5.8026
26,3.5968,3.154,3.2902,3.7932,3.6608,3.6442,3.2781,3.6034
27,5.0156,5.1668,4.9116,5.145,5.0494,5.2317,4.98
28,5.1492,5.3737,4.8673,5.3584,5.0805,5.1019,5.1719,5.0365,5.3257
29,5.0613,4.8438,4.946,4.9448,4.8802,4.6658,4.8929,4.7758,5.0433
30,3.8926,3.8017,3.8557,3.8856,3.9457,4.0132,3.9695,3.9559
1,14.537,14.834,14.846,14.425,14.647,14.549,14.629,14.239,15.007
2,16.623,16.489,16.303,16.252,16.37,16.779,16.738
3,18.38,18.552,18.821,18.565,19.082,18.856,18.596,18.481,18.564
4,18.937,18.771,19.442,19.415,19.25,19.039,19.388,19.32
5,18.776,18.756,18.438,18.64,19.186,18.63,18.871,18.348,18.453
6,16.479,16.069,16.244,16.646,16.819,16.654,16.257
7,17.704,17.896,17.712,17.944,17.338,17.813,17.549
8,12.657,12.886,12.829,12.848,12.896,12.83,12.991,12.728,12.826
9,14.526,13.752,15.076,13.834,14.628,15.236,14.88,13.452
10,9.7732,8.9483,9.4354,8.7788,9.0903,8.9132,9.0704,8.8981,9.1123
11,0.76046,0.59925,0.7326,0.85653,0.8374,0.62413,0.62155,0.61941,1.0108
12,8.0607,7.9577,8.3872,8.0535,8.0024,8.1784,8.2767,8.1611,8.2499
13,9.5798,9.5016,9.4899,9.5454,9.4448,9.8028,9.3691,9.3877
14,4.7111,4.6025,4.8658,4.6244,4.8872,4.9931,4.6799
15,10.081,10.131,10.077,10.364,9.7702,10.045,10.228
16,12.531,12.885,12.811,12.917,12.538,12.986,12.347,12.502
17,9.1602,9.1126,9.2076,9.1476,9.4123,8.8415,8.9554
18,11.164,11,11.236,10.85,11.173,10.794,11.26,11.264
19,8.586,8.3741,8.2801,8.3481,8.2148,8.1037,8.3961,8.4078
20,5.5341,5.3042,5.3706,5.4844,5.7598,5.3785,5.4398,5.3586,5.7259
21,10.081,9.6014,9.9176,9.3903,9.9632,9.6821,9.4935,9.8383
22,6.6184,6.6869,6.3223,6.7703,6.3205,6.3083,6.837
23,8.5338,8.3577,8.3737,8.5204,8.4625,8.7672,8.4638,8.6467
24,4.7974,4.7443,4.9148,4.5981,4.655,4.6973,4.9525,4.621,4.8613
25,5.56,5.6147,5.9411,5.7956,5.2161,5.5508,5.3754,5.8026
26,3.5968,3.154,3.2902,3.7932,3.6608,3.6442,3.2781,3.6034
27,5.0156,5.1668,4.9116,5.145,5.0494,5.2317,4.98
28,5.1492,5.3737,4.8673,5.3584,5.0805,5.1019,5.1719,5.0365,5.3257
29,5.0613,4.8438,4.946,4.9448,4.8802,4.6658,4.8929,4.7758,5.0433
30,3.8926,3.8017,3.8557,3.8856,3.9457,4.0132,3.9695,3.9559
1,14.537,14.834,14.846,14.425,14.647,14.549,14.629,14.239,15.007
2,16.623,16.489,16.303,16.252,16.37,16.779,16.738
3,18.38,18.552,18.821,18.565,19.082,18.856,18.596,18.481,18.564
4,18.937,18.771,19.442,19.415,19.25,19.039,19.388,19.32
5,18.776,18.756,18.438,18.64,19.186,18.63,18.871,18.348,18.453
6,16.479,16.069,16.244,16.646,16.819,16.654,16.257
7,17.704,17.896,17.712,17.944,17.338,17.813,17.549
8,12.657,12.886,12.829,12.848,12.896,12.83,12.991,12.728,12.826
9,14.526,13.752,15.076,13.834,14.628,15.236,14.88,13.452
10,9.7732,8.9483,9.4354,8.7788,9.0903,8.9132,9.0704,8.8981,9.1123
