2250,25,55214,1.6261,5.785,6.1185,5.5602
2250,26,16396,1.5706,5.4174,5.9352,5.7697
2250,27,77331,1.2138,4.1407,4.3202,4.3049
2250,28,24297,1.8887,6.7044,7.0996,5.9884
2250,29,78251,1.2638,4.4748,4.6031,4.4396
2250,30,31602,1.402,5.0407,4.8946,4.813
2281,1,86954,4.9814,13.933,13.154,11.451
2281,2,96227,6.8225,15.337,14.518,12.449
2281,3,74396,7.5303,17.41,16.365,13.689
2281,4,69747,6.7365,16.855,16.005,13.93
2281,5,75843,7.0001,17.664,17,14.004
2281,6,84034,6.8886,14.828,14.426,12.33
2281,7,73094,5.9613,16.645,15.801,13.677
2281,8,1.4663e+05,4.4339,11.892,11.504,10.061
2281,9,19017,4.3711,12.084,11.332,10.101
2281,10,78571,3.1931,8.0005,8.001,7.1846
2281,11,0,0,0,0,0
2281,12,89761,2.1153,7.5204,7.4512,6.8694
2281,13,52624,3.6791,11.866,11.217,9.8016
2281,14,41891,1.6046,5.8918,5.6839,5.0966
2281,15,51815,3.1099,10.327,10.423,9.0283
2281,16,81770,4.5964,12.25,11.769,10.094
2281,17,87117,2.1313,8.0918,8.1065,7.2202
2281,18,87318,2.9042,9.7467,9.7902,8.4461
2281,19,92672,1.9967,7.5069,7.6372,6.6471
2281,20,50578,1.5224,5.5685,6.1423,5.538
2281,21,70836,2.5022,9.2465,8.979,7.8562
2281,22,53078,1.7349,6.7888,6.5249,6.2305
2281,23,76700,2.0302,7.5802,7.6114,6.9335
2281,24,56178,1.2885,5.4115,5.7928,5.1906
2281,25,55458,1.6261,6.5147,6.6314,5.9667
2281,26,16361,1.5706,6.3965,6.73,5.9654
2281,27,77521,1.2138,4.8676,5.0789,4.6981
2281,28,24353,1.8887,7.9588,8.2541,6.4838
2281,29,78304,1.2638,4.7956,4.9962,4.7418
2281,30,31669,1.402,5.7178,5.7949,5.5543
2311,1,86997,4.9814,15.667,15.004,12.998
2311,2,96542,6.8225,17.288,16.442,14.119
2311,3,74458,7.5303,18.739,17.763,15.509
2311,4,69853,6.7365,19.08,18.583,15.84
2311,5,75689,7.0001,19.034,18.591,15.989
2311,6,84371,6.8886,16.779,15.729,13.781
2311,7,73164,5.9613,18.677,17.849,15.616
2311,8,1.469e+05,4.4339,13.515,12.96,11.462
2311,9,19048,4.3711,14.016,13.167,11.797
2311,10,78755,3.1931,9.2362,9.2383,8.2826
2311,11,0,0,0,0,0
2311,12,89938,2.1153,8.8628,8.7011,7.8287
2311,13,52743,3.6791,13.3,12.532,11.226
2311,14,42009,1.6046,6.2901,6.7958,5.9749
2311,15,51855,3.1099,11.207,10.902,9.9759
2311,16,81913,4.5964,13.917,13.442,11.644
2311,17,87111,2.1313,9.0986,9.0219,8.1264
2311,18,87542,2.9042,10.444,10.432,9.5668
2311,19,92826,1.9967,8.08,8.3475,7.5431
2311,20,50840,1.5224,6.5457,6.6009,6.1448
2311,21,70965,2.5022,9.7097,9.6674,8.8494
2311,22,53246,1.7349,7.452,7.4937,6.9639
2311,23,76883,2.0302,8.3326,8.5501,7.7
2311,24,56269,1.2885,6.1222,6.4131,5.7794
2311,25,55501,1.6261,7.7429,7.3852,6.8143
2311,26,16428,1.5706,6.6642,7.4671,6.6472
2311,27,77699,1.2138,5.5879,5.4239,5.3411
2311,28,24327,1.8887,7.8389,8.6027,7.7157
2311,29,78528,1.2638,5.5624,5.8951,5.4363
2311,30,31710,1.402,6.7105,6.869,6.1369
2342,1,87200,4.9814,15.44,14.59,12.828
2342,2,96662,6.8225,17.233,16.549,14.363
2342,3,74649,7.5303,19.487,17.912,15.547
2342,4,70073,6.7365,19.324,18.864,15.998
2342,5,75903,7.0001,19.483,18.925,16.127
2342,6,84446,6.8886,16.78,16.262,14.066
2342,7,73343,5.9613,18.645,17.325,15.271
2342,8,1.4714e+05,4.4339,13.557,13.155,11.577
2342,9,19114,4.3711,14.138,13.863,12.258
2342,10,78868,3.1931,9.5331,9.2505,8.3557
2342,11,0,0,0,0,0
2342,12,90026,2.1153,8.8873,8.6637,8.0355
2342,13,52837,3.6791,13.648,12.988,11.392
2342,14,42117,1.6046,6.9615,6.7139,6.1472
2342,15,52074,3.1099,11.507,11.419,9.9051
2342,16,82209,4.5964,14.025,13.165,11.483
2342,17,87404,2.1313,9.6695,8.9288,8.241
2342,18,87723,2.9042,11.205,10.723,9.6634
2342,19,92888,1.9967,8.5039,8.3108,7.6511
2342,20,50804,1.5224,7.0382,6.7414,6.3814
2342,21,71112,2.5022,9.6124,9.7484,8.9183
2342,22,53417,1.7349,7.8683,7.649,7.0633
2342,23,77018,2.0302,8.2109,8.262,7.7683
2342,24,56493,1.2885,6.4028,6.6128,5.7883
2342,25,55673,1.6261,7.6394,7.6342,7.0016
2342,26,16512,1.5706,6.5905,6.648,6.468
2342,27,77718,1.2138,5.3982,5.4903,5.4106
2342,28,24373,1.8887,7.9068,8.5027,7.5781
2342,29,78658,1.2638,5.7021,5.8643,5.6078
2342,30,31785,1.402,6.6051,6.7874,6.2828
2372,1,87375,4.9814,13.827,13.043,11.286
2372,2,96807,6.8225,15.916,14.929,12.772
2372,3,74700,7.5303,17.468,16.002,13.541
2372,4,70242,6.7365,17.638,16.5,14.138
2372,5,76069,7.0001,17.903,16.729,14.215
2372,6,84461,6.8886,15.175,14.318,12.361
2372,7,73599,5.9613,17.149,16.009,13.401
2372,8,1.4748e+05,4.4339,12.196,11.762,10.303
2372,9,19103,4.3711,13.137,12.368,10.857
2372,10,79066,3.1931,8.6049,8.4163,7.6809
2372,11,0,0,0,0,0
2372,12,90175,2.1153,7.7178,7.7287,7.0918
2372,13,52968,3.6791,11.563,11.376,9.8512
2372,14,42171,1.6046,5.936,5.7352,5.3022
2372,15,52139,3.1099,10.451,10.093,8.8283
2372,16,82298,4.5964,12.015,11.451,10.105
2372,17,87553,2.1313,8.1299,7.9511,7.4252
2372,18,87964,2.9042,10.325,9.9097,8.8354
2372,19,93173,1.9967,7.5874,7.4263,6.7133
2372,20,50888,1.5224,5.9553,5.7623,5.459
2372,21,71200,2.5022,8.4173,8.5617,7.7739
2372,22,53513,1.7349,6.5178,6.4576,6.4059
2372,23,77151,2.0302,7.3538,7.2551,6.7789
2372,24,56587,1.2885,5.754,5.8692,5.2309
2372,25,55749,1.6261,6.901,6.6996,6.2154
2372,26,16473,1.5706,6.3081,5.912,5.6092
2372,27,77865,1.2138,5.2091,5.1057,4.8931
2372,28,24484,1.8887,7.4286,7.6492,6.3388
2372,29,78784,1.2638,5.071,4.9955,4.8068
2372,30,31925,1.402,5.7429,5.8195,5.7604
2403,1,87425,4.9814,13.005,12.392,10.464
2403,2,96929,6.8225,14.604,13.351,11.553
2403,3,74844,7.5303,16.005,14.771,12.535
2403,4,70254,6.7365,16.873,15.857,13.118
2403,5,76232,7.0001,16.253,15.996,12.98
2403,6,84750,6.8886,14.353,13.474,11.451
2403,7,73637,5.9613,15.258,14.545,12.218
2403,8,1.4783e+05,4.4339,11.192,10.756,9.2617
2403,9,19120,4.3711,11.425,11.39,10.199
2403,10,79165,3.1931,7.9044,7.8486,6.9538
2403,11,0,0,0,0,0
2403,12,90322,2.1153,7.1754,7.2351,6.5322
2403,13,53042,3.6791,11.168,10.423,8.9872
2403,14,42250,1.6046,5.107,4.9205,4.8876
2403,15,52274,3.1099,9.768,9.1083,8.1857
2403,16,82583,4.5964,10.898,10.508,9.0975
2403,17,87842,2.1313,7.8017,7.5533,6.8987
2403,18,87987,2.9042,9.1111,9.1162,8.108
2403,19,93458,1.9967,7.061,6.8312,6.1857
2403,20,51075,1.5224,5.3832,5.5834,5.0671
2403,21,71421,2.5022,7.8819,7.9447,7.138
2403,22,53565,1.7349,6.4084,6.3775,5.8284
2403,23,77378,2.0302,7.2993,6.7475,6.3468
2403,24,56689,1.2885,4.9557,5.2652,4.6605
2403,25,55790,1.6261,6.2166,6.1622,5.7358
2403,26,16474,1.5706,6.2859,5.8167,5.5117
2403,27,78119,1.2138,4.6418,4.7677,4.4829
2403,28,24474,1.8887,6.4299,6.5692,5.7612
2403,29,79064,1.2638,4.5161,4.7461,4.4976
2403,30,31973,1.402,5.4081,5.2818,5.0167
2434,1,87714,4.9814,12.169,11.676,9.8456
2434,2,97009,6.8225,13.459,12.888,10.763
2434,3,75008,7.5303,15.588,14.822,12.093
2434,4,70452,6.7365,15.807,14.92,12.494
2434,5,76441,7.0001,15.973,15.172,12.499
2434,6,84978,6.8886,13.761,12.8,10.823
2434,7,73866,5.9613,14.784,13.816,11.587
2434,8,1.481e+05,4.4339,10.728,10.041,8.8916
2434,9,19247,4.3711,11.338,11.596,9.3625
2434,10,79305,3.1931,7.9975,7.5779,6.6906
2434,11,0,0,0,0,0
2434,12,90626,2.1153,7.0514,6.8491,6.1506
2434,13,53199,3.6791,10.606,10.061,8.393
2434,14,42319,1.6046,4.7913,5.0263,4.6693
2434,15,52303,3.1099,9.226,8.5674,7.5961
2434,16,82613,4.5964,10.876,9.9844,8.6258
2434,17,87907,2.1313,7.3818,7.1516,6.5785
2434,18,88227,2.9042,8.8961,8.9847,7.7505
2434,19,93519,1.9967,6.6026,6.5779,5.8705
2434,20,51120,1.5224,5.2409,4.9908,4.82
2434,21,71551,2.5022,7.4998,7.5795,6.8105
2434,22,53623,1.7349,5.865,6.033,5.4044
2434,23,77472,2.0302,6.7383,6.4582,6.1016
2434,24,56672,1.2885,4.6386,4.8109,4.4078
2434,25,55960,1.6261,5.871,5.8046,5.3842
2434,26,16577,1.5706,5.4743,5.1151,4.7536
2434,27,78268,1.2138,4.3844,4.383,4.3044
2434,28,24533,1.8887,6.2661,6.4388,5.4253
2434,29,79146,1.2638,4.4169,4.5058,4.3199
2434,30,32033,1.402,5.5391,4.8408,4.5765
2464,1,87843,4.9814,11.701,11.155,9.7754
2464,2,97207,6.8225,13.255,12.426,10.583
2464,3,75144,7.5303,15.687,14.626,12.113
2464,4,70517,6.7365,16.32,15.544,12.554
2464,5,76527,7.0001,15.504,14.927,12.183
2464,6,85197,6.8886,13.346,12.544,10.642
2464,7,73957,5.9613,14.819,13.732,11.523
2464,8,1.4838e+05,4.4339,10.455,10.02,8.6338
2464,9,19316,4.3711,9.8269,10.33,9.1427
2464,10,79560,3.1931,7.2944,7.168,6.3612
2464,11,0,0,0,0,0
2464,12,90663,2.1153,6.6169,6.5034,5.9032
2464,13,53222,3.6791,10.156,9.736,8.3011
2464,14,42428,1.6046,4.9893,4.8095,4.6785
2464,15,52520,3.1099,8.7157,8.2176,7.4467
2464,16,82800,4.5964,10.398,9.7849,8.4746
2464,17,88085,2.1313,7.1824,6.9218,6.4052
2464,18,88408,2.9042,8.302,8.5868,7.5299
2464,19,93662,1.9967,6.6176,6.4544,5.7494
2464,20,51150,1.5224,4.6935,4.6939,4.694
2464,21,71692,2.5022,7.7378,7.2022,6.5837
2464,22,53755,1.7349,5.8925,5.7797,5.2981
2464,23,77562,2.0302,6.555,6.1348,5.7941
2464,24,56833,1.2885,4.6847,4.7657,4.4094
2464,25,56039,1.6261,5.8493,5.5086,5.2249
2464,26,16590,1.5706,4.6499,4.913,4.563
2464,27,78296,1.2138,4.0704,4.0866,4.073
2464,28,24637,1.8887,6.1679,6.1295,5.5364
2464,29,79212,1.2638,4.4,4.5538,4.2026
2464,30,32084,1.402,4.9948,4.5644,4.5163
2495,1,87993,4.9814,13.215,12.689,11.09
2495,2,97545,6.8225,14.875,14.148,12.178
2495,3,75170,7.5303,17.436,16.377,13.906
2495,4,70629,6.7365,17.647,16.967,14.226
2495,5,76829,7.0001,17.583,16.345,13.931
2495,6,85340,6.8886,15.099,14.611,12.276
2495,7,74081,5.9613,16.083,15.444,13.056
2495,8,1.4861e+05,4.4339,11.825,11.458,9.9435
2495,9,19293,4.3711,12.417,12.318,10.569
2495,10,79651,3.1931,8.6443,8.0252,7.1713
2495,11,0,0,0,0,0
2495,12,90989,2.1153,7.1841,7.3646,6.7162
2495,13,53332,3.6791,11.482,10.986,9.649
2495,14,42546,1.6046,5.9391,5.8731,5.2837
2495,15,52513,3.1099,10.324,9.2138,8.417
2495,16,83135,4.5964,12.056,11.474,9.8875
2495,17,88194,2.1313,8.0899,8.0437,7.2783
2495,18,88441,2.9042,9.9518,9.6373,8.4825
2495,19,93827,1.9967,6.9608,7.0103,6.5184
2495,20,51266,1.5224,5.8961,5.9533,5.6217
2495,21,71846,2.5022,8.7371,8.25,7.5328
2495,22,53815,1.7349,6.4717,6.4234,6.0281
2495,23,77680,2.0302,7.3285,6.8963,6.6143
2495,24,57002,1.2885,5.0671,5.088,4.9226
2495,25,56188,1.6261,5.8792,5.8618,5.583
2495,26,16590,1.5706,5.9335,5.3915,5.4551
2495,27,78402,1.2138,4.5357,4.7132,4.5764
2495,28,24644,1.8887,6.3047,6.6233,6.2206
2495,29,79396,1.2638,4.9861,5.3257,4.7509
2495,30,32132,1.402,5.5436,5.4692,5.0293
2525,1,88272,4.9814,15.092,14.291,12.549
2525,2,97778,6.8225,16.666,16.055,13.754
2525,3,75376,7.5303,19.817,19.017,16.045
2525,4,70848,6.7365,18.371,18.039,15.708
2525,5,76852,7.0001,19.294,18.856,16.014
2525,6,85459,6.8886,16.906,16.281,13.767
2525,7,74187,5.9613,18.238,17.178,14.893
2525,8,1.4894e+05,4.4339,13.131,12.97,11.458
2525,9,19242,4.3711,14.347,13.742,12.364
2525,10,79839,3.1931,9.6119,9.1404,8.3593
2525,11,0,0,0,0,0
2525,12,91111,2.1153,8.6489,8.6131,7.7378
2525,13,53346,3.6791,13.148,12.644,11.305
2525,14,42579,1.6046,6.3335,6.6377,6.0617
2525,15,52719,3.1099,11.514,10.837,9.5127
2525,16,83203,4.5964,13.331,12.765,11.063
2525,17,88385,2.1313,9.3338,9.2501,8.2865
2525,18,88601,2.9042,11.015,10.624,9.5033
2525,19,94059,1.9967,7.8831,8.1058,7.5293
2525,20,51549,1.5224,6.9086,6.7306,6.3318
2525,21,71913,2.5022,9.106,9.3326,8.5284
2525,22,53974,1.7349,7.432,7.0996,6.9219
2525,23,77969,2.0302,8.3974,8.0127,7.5658
2525,24,56988,1.2885,5.972,6.0399,5.5731
2525,25,56196,1.6261,7.3481,6.706,6.5129
2525,26,16654,1.5706,6.4221,7.4024,6.545
2525,27,78595,1.2138,5.5812,5.6917,5.2942
2525,28,24676,1.8887,7.2961,7.8359,7.1243
2525,29,79627,1.2638,5.3576,5.9638,5.5032
2525,30,32160,1.402,5.9941,6.0582,5.625
2556,1,88333,4.9814,14.728,14.122,12.171
2556,2,97934,6.8225,16.136,15.383,13.613
2556,3,75513,7.5303,19.289,18.054,15.587
2556,4,70914,6.7365,18.748,17.902,15.606
2556,5,76987,7.0001,18.998,18.38,15.656
2556,6,85655,6.8886,16.46,15.308,13.624
2556,7,74358,5.9613,17.623,16.962,14.532
2556,8,1.4896e+05,4.4339,12.997,12.583,11.198
2556,9,19366,4.3711,14.611,13.594,12.367
2556,10,79896,3.1931,9.3942,9.0089,8.242
2556,11,0,0,0,0,0
2556,12,91413,2.1153,8.727,8.5642,7.8752
2556,13,53459,3.6791,12.74,12.742,11.033
2556,14,42686,1.6046,6.3121,6.5599,5.9668
2556,15,52899,3.1099,11.103,10.839,9.728
2556,16,83251,4.5964,12.602,12.416,10.967
2556,17,88532,2.1313,9.6049,9.4008,8.3439
2556,18,88894,2.9042,10.57,10.184,9.2796
2556,19,94272,1.9967,8.3208,8.2727,7.4349
2556,20,51606,1.5224,6.9999,6.7783,6.3055
2556,21,72049,2.5022,9.537,9.4878,8.4914
2556,22,54056,1.7349,7.2493,7.0349,6.8133
2556,23,77956,2.0302,8.2693,8.0611,7.3721
2556,24,57223,1.2885,5.8715,6.291,5.531
2556,25,56306,1.6261,6.8222,6.8006,6.5925
2556,26,16620,1.5706,6.1118,6.1166,6.444
2556,27,78807,1.2138,5.7771,5.3389,5.2445
2556,28,24810,1.8887,6.9427,7.2355,6.6788
2556,29,79745,1.2638,5.4114,5.7205,5.2944
2556,30,32301,1.402,6.4536,6.1177,5.7955
2587,1,88565,4.8934,13.06,12.839,10.978
2587,2,98038,6.8005,14.983,13.838,12.117
2587,3,75763,7.5541,17.536,16.509,13.938
2587,4,70900,6.7685,17.797,16.637,14.039
2587,5,77201,6.9402,17.328,16.588,13.76
2587,6,85806,6.9551,15.012,14.122,12.136
2587,7,74529,6.0463,16.268,14.911,12.917
2587,8,1.4943e+05,4.4687,11.691,11.327,9.9884
2587,9,19387,4.3017,12.861,11.89,10.801
2587,10,80052,3.264,8.0533,8.1857,7.1866
2587,11,0,0,0,0,0
2587,12,91522,2.0992,7.5635,7.549,6.9273
2587,13,53602,3.6695,11.971,11.484,9.8224
2587,14,42825,1.5809,5.5674,5.6715,5.2656
2587,15,52840,3.054,10.216,10.055,8.8342
2587,16,83347,4.625,11.277,10.755,9.4077
2587,17,88748,2.1199,8.252,7.9555,7.314
2587,18,89005,2.9087,9.4478,9.1076,8.2344
2587,19,94402,1.9643,7.4042,7.2787,6.6143
2587,20,51707,1.5047,5.875,5.6935,5.5621
2587,21,72244,2.5181,8.321,8.3348,7.5992
2587,22,54153,1.7079,6.5075,6.4559,5.9295
2587,23,78255,2.0234,7.4664,7.4215,6.6181
2587,24,57283,1.3104,5.134,5.335,4.8409
2587,25,56417,1.6369,6.7426,6.7541,6.0053
2587,26,16659,1.584,6.2249,6.1947,5.6426
2587,27,79003,1.2393,4.7978,4.8509,4.6289
2587,28,24807,1.8714,6.7179,6.9174,6.2321
2587,29,79889,1.2823,4.9342,4.9584,4.7604
2587,30,32336,1.389,5.3643,5.3038,5.1831
2616,1,88855,4.8934,12.667,12.269,10.201
2616,2,98199,6.8005,13.883,13.163,11.427
2616,3,75843,7.5541,16.55,15.358,12.977
2616,4,71119,6.7685,15.998,15.514,12.987
2616,5,77327,6.9402,16.865,15.864,12.941
2616,6,85951,6.9551,14.138,13.098,11.452
2616,7,74719,6.0463,15.721,14.771,12.174
2616,8,1.4962e+05,4.4687,11.096,10.674,9.3111
2616,9,19430,4.3017,11.408,11.472,10.139
2616,10,80136,3.264,7.4038,7.3184,6.6649
2616,11,0,0,0,0,0
2616,12,91660,2.0992,7.4697,7.2133,6.3757
2616,13,53729,3.6695,10.99,10.737,9.1608
2616,14,42897,1.5809,5.5324,5.6204,4.9351
2616,15,52920,3.054,9.5437,9.3122,8.2407
2616,16,83637,4.625,10.867,10.216,8.892
2616,17,88718,2.1199,7.5508,7.4356,6.6435
2616,18,89196,2.9087,8.9467,8.5611,7.858
2616,19,94548,1.9643,6.9987,6.7682,6.2413
2616,20,51845,1.5047,5.8915,5.7531,5.2368
2616,21,72367,2.5181,7.8726,7.9145,7.0847
2616,22,54370,1.7079,5.8999,5.7572,5.4883
2616,23,78162,2.0234,6.5603,6.5168,6.0285
2616,24,57487,1.3104,4.9892,5.1457,4.6898
2616,25,56466,1.6369,6.2424,6.099,5.6069
2616,26,16753,1.584,5.6958,5.5962,5.3304
2616,27,79069,1.2393,4.4195,4.4808,4.2393
2616,28,24802,1.8714,7.0608,7.0511,5.9995
2616,29,80051,1.2823,4.5124,4.5535,4.3597
2616,30,32411,1.389,4.6628,4.915,4.736
2647,1,88836,4.8934,13.351,12.907,11.184
2647,2,98451,6.8005,15.276,14.217,12.523
2647,3,76140,7.5541,17.92,16.491,14.195
2647,4,71351,6.7685,16.993,16.313,13.853
2647,5,77372,6.9402,17.906,16.974,14.286
2647,6,86024,6.9551,15.364,14.65,12.67
2647,7,74682,6.0463,16.86,15.762,13.229
2647,8,1.4993e+05,4.4687,11.799,11.563,9.9099
2647,9,19470,4.3017,12.006,11.772,10.534
2647,10,80400,3.264,7.9633,7.9087,7.2948
2647,11,0,0,0,0,0
2647,12,91986,2.0992,7.3694,7.4336,6.9598
2647,13,53800,3.6695,11.818,11.215,9.9777
2647,14,42917,1.5809,5.5552,5.7282,5.266
2647,15,53046,3.054,10.444,9.8794,8.9771
2647,16,83751,4.625,11.558,11.123,9.7241
2647,17,89074,2.1199,7.9593,7.6562,7.2299
2647,18,89459,2.9087,9.6323,9.5466,8.5089
2647,19,94616,1.9643,7.5666,7.3848,6.7409
2647,20,51939,1.5047,6.2457,6.1817,5.7009
2647,21,72550,2.5181,8.6825,9.0064,7.8608
2647,22,54468,1.7079,6.8534,6.5865,6.1633
2647,23,78375,2.0234,7.0724,7.0129,6.585
2647,24,57482,1.3104,5.3332,5.5165,4.9459
2647,25,56680,1.6369,6.3771,6.6925,6.055
2647,26,16721,1.584,6.6963,6.2055,6.0642
2647,27,79262,1.2393,4.967,4.9743,4.5457
2647,28,24862,1.8714,7.4043,7.5006,6.4556
2647,29,80265,1.2823,5.1012,4.9801,4.7954
2647,30,32456,1.389,5.9639,5.33,5.2902
2677,1,88970,4.8934,15.193,14.686,12.632
2677,2,98434,6.8005,16.685,16.001,14.225
2677,3,76192,7.5541,19.355,18.166,15.828
2677,4,71355,6.7685,19.459,18.593,15.756
2677,5,77718,6.9402,19.886,19.281,16.234
2677,6,86237,6.9551,17.009,16.236,14.215
2677,7,74927,6.0463,18.331,17.095,14.817
2677,8,1.5026e+05,4.4687,13.482,12.959,11.153
2677,9,19552,4.3017,13.682,12.925,11.59
2677,10,80610,3.264,8.872,8.9773,8.3972
2677,11,0,0,0,0,0
2677,12,92009,2.0992,8.6243,8.6194,7.8536
2677,13,54050,3.6695,13.444,12.407,11.123
2677,14,42977,1.5809,6.2892,6.3408,5.8729
2677,15,53166,3.054,11.67,10.95,10.087
2677,16,83814,4.625,13.41,12.495,11.156
2677,17,89287,2.1199,8.9952,8.8932,8.0784
2677,18,89700,2.9087,11.371,11.314,9.7324
2677,19,95098,1.9643,8.032,7.9992,7.5038
2677,20,51989,1.5047,6.2884,6.2549,6.2109
2677,21,72667,2.5181,9.6815,9.7081,8.8293
2677,22,54542,1.7079,7.4762,7.4799,6.8864
2677,23,78573,2.0234,8.2966,7.9986,7.528
2677,24,57610,1.3104,6.1298,6.366,5.7143
2677,25,56733,1.6369,7.3589,7.2358,6.7509
2677,26,16831,1.584,6.9865,6.7195,6.3514
2677,27,79396,1.2393,5.3826,5.2987,5.1627
2677,28,24890,1.8714,8.0558,8.0834,7.3082
2677,29,80393,1.2823,5.6591,5.2141,5.3898
2677,30,32538,1.389,6.6251,6.651,6.2051
2708,1,89278,4.8934,15.373,14.673,12.563
2708,2,98720,6.8005,16.804,16.115,13.98
2708,3,76297,7.5541,20.233,18.52,15.668
2708,4,71579,6.7685,18.748,18.087,15.586
2708,5,77774,6.9402,19.082,18.135,15.937
2708,6,86416,6.9551,17.202,16.641,14.316
2708,7,75088,6.0463,18.352,16.665,14.807
2708,8,1.5034e+05,4.4687,13.264,12.736,11.227
2708,9,19541,4.3017,12.62,13.032,11.55
2708,10,80820,3.264,8.9074,9.1358,8.3395
2708,11,0,0,0,0,0
2708,12,92215,2.0992,8.8476,8.5381,7.9087
2708,13,54054,3.6695,13.224,12.652,11.045
2708,14,43050,1.5809,6.8441,6.8168,6.1115
2708,15,53317,3.054,11.723,11.223,10.021
2708,16,83996,4.625,13.045,12.555,11.086
2708,17,89431,2.1199,8.8991,9.0493,8.1202
2708,18,89933,2.9087,10.682,10.998,9.6083
2708,19,95114,1.9643,8.3256,8.005,7.572
2708,20,52051,1.5047,6.7265,6.4536,6.3649
2708,21,72879,2.5181,9.7998,9.6835,8.7542
2708,22,54587,1.7079,7.7115,7.5291,6.9247
2708,23,78681,2.0234,8.2729,8.4201,7.8062
2708,24,57645,1.3104,6.6742,6.4189,5.834
2708,25,56879,1.6369,7.471,7.1236,6.7969
2708,26,16871,1.584,6.7429,6.8662,6.5023
2708,27,79567,1.2393,5.2021,5.3797,5.2157
2708,28,24924,1.8714,7.78,8.4644,7.2902
2708,29,80528,1.2823,5.4846,5.5668,5.2479
2708,30,32625,1.389,6.7043,6.4354,6.3571
2738,1,89515,4.8934,13.764,12.949,11.026
2738,2,98931,6.8005,15.602,14.63,12.232
2738,3,76344,7.5541,18.196,16.821,13.807
2738,4,71782,6.7685,17.204,15.912,13.779
2738,5,77834,6.9402,17.795,16.867,14.201
2738,6,86675,6.9551,15.219,14.808,12.519
2738,7,75256,6.0463,16.393,15.304,13.17
2738,8,1.5065e+05,4.4687,12.072,11.539,10.044
2738,9,19547,4.3017,12.344,12.436,10.431
2738,10,81012,3.264,8.4025,8.1602,7.3298
2738,11,0,0,0,0,0
2738,12,92496,2.0992,7.7954,7.7744,6.9765
2738,13,54173,3.6695,11.828,11.442,10.06
2738,14,43138,1.5809,5.6084,5.6839,5.3433
2738,15,53477,3.054,10.493,10.158,8.8225
2738,16,84204,4.625,12.028,11.67,9.9876
2738,17,89582,2.1199,8.2744,8.5413,7.3832
2738,18,89934,2.9087,10.198,9.884,8.623
2738,19,95372,1.9643,7.1794,7.2218,6.7137
2738,20,52188,1.5047,6.1118,6.2647,5.6967
2738,21,72911,2.5181,8.7498,8.4521,7.8795
